datetime	IKS200	IKS230	IKS231	IKS232	IKS233	IKS234	IKS235	IKS236	IKS237	IKS242
3/16/09	147	391.68	438.92	545.26	593.76	745.02	487.43	765.77	649.66	765.77
3/17/09	152.17	419.49	461.93	562.95	611.38	763.97	526.19	773.34	667.83	773.34
3/18/09	152.89	427.71	468.11	557.84	610.01	775.21	528.66	767.43	675.93	767.43
3/19/09	151.51	423.01	464.98	551	611.51	761.42	516.5	772.97	665.65	772.97
3/20/09	152.58	427.11	472.96	570.62	622.76	769.2	513.97	769.61	669.57	769.61
3/23/09	156.42	442.9	489.12	594.78	639.52	792.89	535.99	772.15	680.18	772.15
3/24/09	159.56	463.21	496.39	605.29	655.58	809.9	552.44	773.87	688.87	773.87
3/25/09	160.28	471.25	508.96	612.66	663.29	815.45	555.09	773.33	684.18	773.33
3/26/09	162.22	471.12	509.16	614.83	667.13	837.53	564.48	775.47	691.96	775.47
3/27/09	161.66	452.06	499.4	610.34	669.12	841.94	547.25	778.16	688.89	778.16
3/30/09	156.23	440.47	474.99	594.41	647.83	817.6	513.82	764.44	670.87	764.44
3/31/09	157.01	452.93	476.65	602.39	650.05	821.65	514.5	765.13	686.48	765.13
4/1/09	160.46	469.84	489.49	618.09	666.47	840.82	538.19	763.07	709.1	763.07
4/2/09	166.18	501.01	515.21	638.6	683.83	869.99	567.67	772.71	736.01	772.71
4/3/09	167.11	510.1	517.11	650.18	688.86	867.96	575.72	771	739.61	771
4/6/09	168.62	509.89	527.92	655.18	696.1	877.33	584.73	775.55	745.2	775.55
4/7/09	168.34	517.45	524.96	655.67	696.17	879.76	577.89	780.72	753.9	780.72
4/8/09	162.68	490.5	501.75	635.91	686.4	855.97	552.18	768.85	728.78	768.85
4/9/09	169.48	520.86	528.14	659.37	712.7	889.26	593.63	778.87	767.04	778.87
4/10/09	172.01	521.7	539.66	663.86	721.53	904.08	604.64	784.04	765.63	784.04
4/13/09	171.69	522.61	546.61	675.17	716.61	898.87	606.23	790.94	775.52	790.94
4/14/09	172.03	527.4	554.54	682.96	717.05	908.13	606.5	785.02	781.3	785.02
4/15/09	171.21	510.01	547.05	688.76	717.05	908.32	588.83	779.23	777.37	779.23
4/16/09	171.73	520.87	555.29	719.26	728.01	906.95	581.43	772.71	771.71	772.71
4/17/09	171.33	513.33	543.32	711.48	720.58	913.56	576.45	757.86	769.06	757.86
4/20/09	172.3	520.64	543.18	712.56	720.33	918.47	592.63	761.05	772	761.05
4/21/09	171.96	517.95	555.55	711.96	722.19	921.02	582.87	763.85	771.55	763.85
4/22/09	174.4	528.13	553.19	714.49	728.95	956.95	589.02	760.94	783.4	760.94
4/23/09	176.14	525.01	567.16	707.55	746.03	969.13	584.73	767.38	794.8	767.38
4/24/09	174.13	525.78	562.82	697.76	743.29	941.04	588.37	772.01	792.42	772.01
4/27/09	172.13	515.02	549.79	696.56	737.21	924.01	573.51	769.45	792.42	769.45
4/28/09	167.24	498.65	526.19	674.6	710.51	897.22	552.62	759.65	774.17	759.65
4/29/09	172.08	512.09	544.64	689.28	730.53	925.45	579.04	773.67	797.98	773.67
4/30/09	176	533.43	553.87	712.4	746.9	933.27	610.97	779.29	821.74	779.29
5/4/09	179.69	549.02	579.62	734.64	752.06	937.62	660.02	783.53	833.44	783.53
5/6/09	178.82	562.67	589.4	749.8	750.72	925.25	647.79	777.89	832.09	777.89
5/7/09	179.74	579.93	592.04	755.77	761.54	910.36	658.91	777.53	821.82	777.53
5/8/09	181.04	584.47	596.15	763.45	762.4	915.78	671.42	785.58	816.93	785.58
5/11/09	181.35	583.22	591.23	769.29	761.24	922.38	676.62	792.12	819.15	792.12
5/12/09	179.73	563.67	578.5	759.8	754.61	930.4	656.71	792.96	823.49	792.96
5/13/09	181.14	575.63	576.41	775.33	757.27	942.24	661.8	799.78	836.94	799.78
5/14/09	176.29	555.49	558.03	757.33	738.86	928.42	635.78	776.25	824.85	776.25
5/15/09	177.8	559.77	555.25	762.06	741.74	931.86	658.09	782.75	825.12	782.75
5/18/09	177.26	553.9	549.93	750.27	731.04	929.15	658.24	781.74	833.32	781.74
5/19/09	182.76	577.51	568.6	771.17	750.93	961.55	688.35	789.37	854.31	789.37
5/20/09	183.8	581.18	568.42	770.6	758.65	983.24	685.9	785.56	861.17	785.56
5/21/09	181.82	563.68	555.56	757.86	754.36	969.38	687.62	780.42	862.87	780.42
5/22/09	179.01	551.44	540.19	737.77	763.85	959.65	677.22	775.86	836.75	775.86
5/25/09	178.57	550.63	542.08	731.23	771.9	957.66	667.14	771.45	851	771.45
5/26/09	174.77	536.31	529.36	715.75	762.94	939.76	642.21	754.69	838.92	754.69
5/27/09	173.75	524.63	521.61	718.82	755.96	941.72	635.78	738.18	845.38	738.18
5/28/09	178.19	534.73	532.56	730.76	761.44	976.45	648.79	748.85	873.73	748.85
5/29/09	178.7	535.67	522.3	733.62	767.84	991.78	643.41	750.27	872.18	750.27
6/1/09	180.9	544.65	525.78	748.67	779.4	993.65	670.23	759.65	878.96	759.65
6/2/09	180.47	567.76	530.04	760.66	786.53	981.26	664.27	751.28	865.27	751.28
6/3/09	180.31	563.63	551.26	760.57	776.81	979.91	657.26	756.67	862.48	756.67
6/4/09	175.75	536.02	527.87	732.27	756.68	960.47	628.32	745.2	850.45	745.2
6/5/09	177.77	541.26	528.54	736.26	771.2	974.74	640.45	751.89	845.69	751.89
6/8/09	177.67	542.34	520.1	744.32	775.98	977.06	635.66	752.71	832.43	752.71
6/9/09	174.91	534.59	503.69	725.21	763.67	952.8	628.03	755.93	823.46	755.93
6/10/09	180.91	544.94	517.3	739.81	784.55	983.69	657.78	776.82	861.81	776.82
6/11/09	181.43	554.13	524.52	741.16	781.14	984.38	661.09	774.4	862.27	774.4
6/12/09	182.69	551.1	523.01	765.15	784.25	989.55	663.59	785.09	868.88	785.09
6/15/09	180.66	543.81	515	761.98	771.67	981.27	650.61	783.69	856.01	783.69
6/16/09	178.88	535.33	507.54	749.4	759.87	972.44	647.18	787.05	845.75	787.05
6/17/09	177.8	529.91	495.99	731.61	747.5	975.76	633.15	786.53	847.88	786.53
6/18/09	175.54	528.23	491.74	717.47	739.51	953.04	628.17	776.83	848.87	776.83
6/19/09	176.63	532.68	487.74	720.43	742.73	957.63	639	776.94	867.56	776.94
6/22/09	179.02	533.29	491.24	722.47	748.46	972.53	659.95	780.14	872.14	780.14
6/23/09	174.32	506.67	468.67	687.22	723.05	952.05	638.68	763.92	857.92	763.92
6/24/09	175.08	505.92	470.65	691.78	726.62	963.48	637.78	767.76	857.1	767.76
6/25/09	178.86	518.71	482.83	709.38	743.39	986.76	652.08	779.23	878.66	779.23
6/26/09	179.28	511.37	477.89	711.35	739.38	993.98	653.12	778.53	882.93	778.53
6/29/09	178.81	497.55	473.97	707.04	733.75	994.28	649.29	780.2	879.16	780.2
6/30/09	178.99	495.91	481.64	710.33	735.56	989.78	654.8	784.34	880.17	784.34
7/1/09	181.95	512.97	489.62	717.05	726.9	994.71	690.42	794.34	880.13	794.34
7/2/09	181.85	509.51	484.92	717.66	727.69	1,002.41	690.24	794.31	872.95	794.31
7/3/09	182.92	514.13	490.85	719.68	734.74	1,018.02	694.89	793.14	871.87	793.14
7/6/09	184.5	506.57	492.54	720.55	736.93	1,039.63	688.66	793.99	877.92	793.99
7/7/09	185.11	500.85	486.94	714.91	737.66	1,061.24	684.93	785.84	889.87	785.84
7/8/09	184.73	496.39	475.36	704.15	730.6	1,065.86	680.76	786.32	901.16	786.32
7/9/09	184.72	495.17	472.27	704.13	727.65	1,052.59	687.85	787.41	904.42	787.41
7/10/09	184.56	489.45	469.11	707.55	724.9	1,037.47	697.91	793.03	902.34	793.03
7/13/09	178.15	468.45	444.69	694.42	701.61	997.5	668.8	774.31	871.24	774.31
7/14/09	179.43	462.31	439.16	709.91	693.67	1,010.19	679.88	772.48	871.57	772.48
7/15/09	184.26	474.06	450.41	716.06	706.45	1,037.81	714.54	777.47	887.09	777.47
7/16/09	186.22	487.86	471.89	724.88	714.1	1,039.09	723	774.8	892.39	774.8
7/17/09	187.16	491.94	474.99	733.24	718.1	1,052.55	726.09	778	897.26	778
7/20/09	192.25	505.54	486.75	747.03	733.57	1,092.45	754.54	783.57	930.16	783.57
7/21/09	193.62	513.69	493.55	758.7	734.34	1,093.49	758.73	788.16	944.37	788.16
7/22/09	194.29	518.57	503.08	770.98	737.69	1,087.70	755.21	792.11	951.08	792.11
7/23/09	194.4	514.83	503.45	771.04	735.92	1,075.67	762.02	814.55	942.89	814.55
7/24/09	195.13	517.68	511.41	791.52	735.38	1,075.02	757.89	812.63	946.35	812.63
7/27/09	198.07	520.26	511.41	790.73	739.95	1,105.15	775.95	817.34	968.55	817.34
7/28/09	198.52	531.44	512.79	780.87	742.42	1,097.42	786.64	824.77	964.72	824.77
7/29/09	198.24	529.71	515.44	782.37	736.05	1,084.88	798.4	825.83	965.05	825.83
7/30/09	199.88	534.87	522.53	799.06	735.6	1,086.49	795.99	829.11	974.92	829.11
7/31/09	202.96	544.28	530.9	824.04	763.88	1,088.82	809.61	829.61	987.08	829.61
8/3/09	203.81	548.78	534.1	821.55	774.68	1,099.17	818.93	819.94	1,006.47	819.94
8/4/09	204.1	559.39	531.99	832.25	776.27	1,106.52	804.68	808.91	1,020.48	808.91
8/5/09	203.19	556.76	527.46	823.26	770.26	1,093.25	811.07	808.55	1,002.73	808.55
8/6/09	203.74	564.74	529.45	830.62	771.14	1,089.32	822.44	817.39	1,007.42	817.39
8/7/09	204.95	564.39	530.08	845.88	783.16	1,089.53	832.92	821.73	1,009.82	821.73
8/10/09	204.77	566.44	538.02	833.58	797.04	1,087.10	832.02	820.9	1,008.67	820.9
8/11/09	204.96	574.97	537.38	831.5	802.81	1,105.44	823.93	822.05	1,009.04	822.05
8/12/09	202.67	569.71	535.33	822.85	800.8	1,114.99	802.04	811.84	998.48	811.84
8/13/09	202.46	566.12	533.53	821.97	799.28	1,122.62	795.33	800.72	1,010.53	800.72
8/14/09	206.46	569.21	543.63	828.56	802.69	1,147.42	820.2	808.71	1,017.79	808.71
8/17/09	200.52	544.59	527.33	795.68	776.42	1,126.27	784.61	797.85	989.53	797.85
8/18/09	201.33	541.12	519.47	794.14	777.17	1,141.79	778.34	799.47	1,004.24	799.47
8/19/09	201.08	534.57	500.93	785.05	769.25	1,149.17	772.75	797.18	1,024.14	797.18
8/20/09	205.22	542.37	498.46	803.04	786.47	1,160.14	809.92	811.85	1,059.11	811.85
8/21/09	206.26	525.78	487.22	808.91	792.24	1,169.63	815.7	811.83	1,073.35	811.83
8/24/09	210.6	528.35	490.41	819	808.82	1,202.30	839.43	815.89	1,100.92	815.89
8/25/09	209.12	543.71	487.47	817.92	807.59	1,199.93	827.61	809.41	1,082.05	809.41
8/26/09	210.62	561.53	502.28	821.59	816.91	1,205.03	831.18	813.19	1,071.75	813.19
8/27/09	208.62	559.31	503.24	819.37	807.95	1,187.52	812.7	813.24	1,063.61	813.24
8/28/09	209.74	559.44	503.17	824.1	815.73	1,207.97	810.72	813.26	1,093.78	813.26
8/31/09	207.44	545.26	486.83	828.98	803.83	1,207.54	792.59	805.77	1,080.34	805.77
9/1/09	211.89	547.22	494.12	829.41	813.16	1,243.67	809.76	811.83	1,123.29	811.83
9/2/09	210.51	536.85	487.37	816.85	806.39	1,248.44	805.47	805.68	1,135.34	805.68
9/3/09	210.6	537.92	487.15	825.04	800.68	1,225.80	833.65	816.32	1,104.21	816.32
9/4/09	209.81	539.66	484.97	821.37	801.74	1,211.36	837.33	822.58	1,089.27	822.58
9/7/09	209.73	530.37	480.85	812.09	822.13	1,225.22	822.29	806.38	1,114.43	806.38
9/8/09	211.4	541.98	472.86	826.65	853.75	1,237.97	819.99	803.63	1,122.13	803.63
9/9/09	210.09	539.39	468.33	840.71	851.42	1,216.66	814.93	806.69	1,090.74	806.69
9/10/09	214.92	563.96	499.28	858.81	868.2	1,227.53	848.03	819.93	1,102.80	819.93
9/11/09	215.81	566.21	494.1	860.21	862.32	1,214.73	869.42	836.47	1,091.78	836.47
9/14/09	213.42	560.47	485.59	853.47	852.64	1,181.53	872.26	842.77	1,090.02	842.77
9/15/09	216.14	555.92	483.77	869.26	875.95	1,197.70	891.47	836.32	1,109.79	836.32
9/16/09	220.53	564.15	489.65	890.89	874.76	1,220.16	912.41	840.77	1,148.11	840.77
9/17/09	222.31	588.32	499.98	890.63	884.64	1,220.49	911.8	850.12	1,146.23	850.12
9/18/09	222.34	587.1	512.08	893.83	895.76	1,220.95	907.5	851.63	1,144.95	851.63
9/21/09	221.85	586.29	516.61	901.93	885.49	1,222.63	903.02	854.45	1,135.01	854.45
9/22/09	225.27	587.49	517.12	902.04	913.48	1,253.17	905.92	848.21	1,178.44	848.21
9/23/09	224.69	580.08	508.44	895.17	912.79	1,254.97	903.08	847.39	1,189	847.39
9/24/09	222.35	574.13	497.19	881.28	905.7	1,236.11	898.76	851.21	1,180.90	851.21
9/25/09	221.82	572.32	497.25	877.19	912.39	1,239.76	885.19	849.48	1,205.87	849.48
9/28/09	219.66	573.66	494.67	864.61	903.43	1,229.94	865.9	854.52	1,173.07	854.52
9/29/09	221.59	570.92	494.95	864.39	894.71	1,237.73	885.05	869.97	1,177.68	869.97
9/30/09	219.75	562.89	462.75	847.15	868.45	1,220.38	887.51	874.79	1,173.13	874.79
10/1/09	215.94	563.59	449.16	847.44	846.94	1,180.31	884.69	873.96	1,127.68	873.96
10/5/09	210.38	561.35	448.26	825.44	836.26	1,137.44	852.28	870.26	1,113.07	870.26
10/6/09	209.25	558.5	450.95	827.52	839.77	1,137.10	843.71	858.67	1,102.79	858.67
10/7/09	208.94	554.69	457.8	856.32	832.64	1,125.70	864.35	863.11	1,075.66	863.11
10/8/09	211.01	571.48	459.25	859.42	848.75	1,146.34	873.21	857.39	1,104.43	857.39
10/9/09	215.57	590.59	464.12	875.36	857.44	1,167.54	891.86	858.04	1,130.91	858.04
10/12/09	214.23	587.26	462.66	873.41	833.67	1,170.73	884.83	856.61	1,125.90	856.61
10/13/09	213.1	583.24	452.23	850.56	824.04	1,171.82	872.3	854.56	1,121.59	854.56
10/14/09	215.9	590.81	455.28	878.72	832.17	1,185.35	877.26	862.58	1,134.08	862.58
10/15/09	217.47	595.85	460.01	899.44	832.27	1,183.85	888.16	866.08	1,129.49	866.08
10/16/09	214.91	587.34	458.74	895.73	826.69	1,150.88	896.75	865.84	1,097.73	865.84
10/19/09	216.19	596.75	461.69	910.27	830.4	1,162	898.61	863.57	1,106.43	863.57
10/20/09	217.53	606.06	474.59	907.4	837.2	1,168.15	903.05	867.83	1,112.11	867.83
10/21/09	216.64	605.44	470.1	907.97	834.45	1,158.71	898.63	866.68	1,124.04	866.68
10/22/09	213.25	605.25	463.14	889.61	822.16	1,129.56	878.95	855.33	1,121.68	855.33
10/23/09	214.73	589.88	461.27	900.78	828.2	1,141.91	876.93	853.44	1,154.83	853.44
10/26/09	217.45	596.36	458.47	916.4	832.49	1,148.76	891.87	866.31	1,183.18	866.31
10/27/09	216.47	594	451.22	915.2	824.83	1,149.34	887.26	860.61	1,197.23	860.61
10/28/09	211.03	579.08	429.68	876.34	799.95	1,111.40	873.7	852.93	1,177.06	852.93
10/29/09	207.68	564.91	413.78	839.19	786.97	1,112.64	855.18	841.89	1,168.90	841.89
10/30/09	206.81	557.16	419	840.41	788.16	1,108.96	844.49	839.81	1,139.77	839.81
11/2/09	204.25	554.54	417.61	827.53	775.27	1,096.62	832.22	838.6	1,103.06	838.6
11/3/09	203.13	553.06	413.79	824.1	759.33	1,092.54	812.71	835.52	1,107.08	835.52
11/4/09	207.18	565.66	424.71	839.21	781.58	1,122.10	836.17	839.06	1,128.23	839.06
11/5/09	203.52	551.86	417.17	828.34	762.98	1,099.23	829.63	832.46	1,099.63	832.46
11/6/09	206.53	559.94	421.85	846.76	777.19	1,114.04	838.66	832.01	1,123.54	832.01
11/9/09	207.29	569.7	421.66	851.36	780.83	1,120.34	841.64	832.37	1,114.16	832.37
11/10/09	208.23	573.02	417.5	860.66	784.8	1,125.02	847.63	832.45	1,122.17	832.45
11/11/09	210.08	580.72	422.64	864.57	791.34	1,137.87	856.64	840.86	1,125.06	840.86
11/12/09	206.67	574.78	424.34	853.15	785.23	1,113.31	839.18	830.07	1,097.19	830.07
11/13/09	206.84	575.4	422.05	872.76	782.07	1,100.85	850.64	832.5	1,091.94	832.5
11/16/09	209.9	591.43	426.29	885.01	788.75	1,123.40	856.88	839.07	1,105.16	839.07
11/17/09	209	592.91	427.51	887.66	784.33	1,109.36	860.29	836.02	1,082.84	836.02
11/18/09	211.56	599.21	425.53	887.52	795.15	1,119.95	873.81	839.57	1,096.65	839.57
11/19/09	213.89	598.18	427.07	893.47	809.98	1,140.65	885.51	841.11	1,116.08	841.11
11/20/09	213.76	597.64	430.63	890.06	814.39	1,147.14	885.86	839.07	1,116.87	839.07
11/23/09	213.72	597.46	427.96	886.5	809.55	1,148.97	893.77	837.87	1,100.72	837.87
11/24/09	211.92	595.77	425.57	890.97	802.48	1,131.73	883.89	837.22	1,099.85	837.22
11/25/09	212.61	593.16	430.53	889.98	806.04	1,130.15	875.9	843.9	1,106.25	843.9
11/26/09	210.77	576.12	426.26	884.97	806.27	1,127.94	851.8	843.75	1,093.06	843.75
11/27/09	200.73	529.85	395.8	842.05	772.98	1,083.96	794.42	821.08	1,043.08	821.08
11/30/09	204.75	550.09	400.85	858.57	793.45	1,099.50	820.9	825	1,078.56	825
12/1/09	207.07	544.41	403.17	866.65	795.73	1,113.07	830.51	829.52	1,092.66	829.52
12/2/09	210.25	552.91	405.57	878.21	810.02	1,143.19	846.81	832.12	1,104.30	832.12
12/3/09	213.31	564.2	417.9	883.07	818.76	1,174.71	859.18	836.86	1,111.65	836.86
12/4/09	214.5	560.67	427.47	883.86	826.06	1,186.84	860.96	844.64	1,118.19	844.64
12/7/09	215.55	567.69	431.27	876.18	830.4	1,190.05	863.79	844.5	1,129.73	844.5
12/8/09	214.91	565.74	432.2	869.72	830.62	1,190.38	858.82	844.61	1,126.91	844.61
12/9/09	215.75	565.4	437.34	869.88	832.53	1,204.70	856.04	845.78	1,148.66	845.78
12/10/09	218.73	573.56	451.15	876.56	837.72	1,216.91	867.69	857.49	1,161.78	857.49
12/11/09	218.77	569.89	453.89	899.03	852.8	1,209.39	861.96	849.89	1,154.70	849.89
12/14/09	219.51	582	455.59	912.74	856.25	1,199.88	867.61	853.56	1,160.55	853.56
12/15/09	219.6	574.08	454.85	916.76	854.15	1,198.22	872.65	852.17	1,171.68	852.17
12/16/09	219.32	574.42	456.34	912.84	846	1,201.10	867.4	849.14	1,174.64	849.14
12/17/09	216.9	566.8	451.78	912.34	838.67	1,189.60	853.13	845.38	1,168.76	845.38
12/18/09	216.68	566.8	445.87	915.76	835.2	1,202.77	838.23	842.32	1,165.24	842.32
12/21/09	216.2	560.22	442.96	903.89	835.31	1,206.51	836.22	837.45	1,171.70	837.45
12/22/09	217.87	574.43	445.24	904.78	835.26	1,214.19	840.19	841.77	1,178.79	841.77
12/23/09	218.95	574.71	441.37	908.25	840.1	1,226.64	836.18	842.5	1,195.10	842.5
12/24/09	221.67	583.38	445.15	929	850.57	1,235.67	845.23	853.54	1,223.45	853.54
12/28/09	222.03	601.68	451.8	939.86	848.66	1,226.66	849.48	856.5	1,214	856.5
12/29/09	220.34	593.87	446.44	931.7	843.03	1,231.18	832.2	843.9	1,211.72	843.9
12/30/09	221.86	590.56	446.02	939.59	851.16	1,246.89	829.71	846.14	1,226.75	846.14
1/4/10	223.49	594.55	445.3	943.74	852.76	1,271.77	840.79	847.82	1,227.93	847.82
1/5/10	222.84	596.5	447.53	946.88	863.33	1,261.57	841.47	843.28	1,172.47	843.28
1/6/10	224.67	605.13	459.28	951.63	871.83	1,272.81	846.5	841.41	1,178.01	841.41
1/7/10	221.31	602.67	486.16	945.35	864.87	1,225.83	833.44	841.05	1,148.50	841.05
1/8/10	222.66	608.19	499.92	946	877.71	1,220.42	841.52	844.53	1,147.36	844.53
1/11/10	222.23	622.66	503	950.47	875.42	1,193.82	859.34	848.01	1,124.37	848.01
1/12/10	223.04	626.86	497.83	954.64	877.83	1,206.28	852.65	851.57	1,131.80	851.57
1/13/10	219.17	613.48	478.61	923.15	855.88	1,196.53	838.61	849.37	1,122.94	849.37
1/14/10	221.19	611.31	492.79	923.53	869.64	1,218.59	832.09	846.5	1,127.01	846.5
1/15/10	223.21	612.61	521.74	927.19	874.4	1,220.32	828	855.55	1,147.03	855.55
1/18/10	224.38	618.73	523.32	927.32	883.23	1,239.99	816.8	866.4	1,153.30	866.4
1/19/10	224.13	620.85	525.64	932.78	878.56	1,227.38	824.08	883.38	1,142.78	883.38
1/20/10	224.83	615.23	517.84	940.48	865.88	1,223.27	817.56	904.99	1,144.10	904.99
1/21/10	226.16	619.54	521.32	930.64	865.29	1,243.43	818.61	898.38	1,164.14	898.38
1/22/10	220.68	606.77	506.71	898.01	841.79	1,220.87	789.8	887.26	1,155.02	887.26
1/25/10	219.33	583.93	502.79	891.34	829.52	1,224.96	778.81	869.59	1,151.32	869.59
1/26/10	214.89	565.93	493.33	870.23	810.42	1,189.19	772.65	870.64	1,125.55	870.64
1/27/10	213.02	558.73	480.52	860.38	803.44	1,172.71	756.94	899.75	1,129.23	899.75
1/28/10	215.67	571.72	479.39	861.61	812.99	1,193.21	779.4	893.52	1,148.72	893.52
1/29/10	210.34	561.5	461.64	842.43	785.78	1,157.55	760.48	884.02	1,138.38	884.02
2/1/10	210.76	552.3	473.23	835.39	788.29	1,149.01	773.72	883.96	1,153.81	883.96
2/2/10	209.27	547.14	470.15	840.93	784.19	1,131.94	770.01	877.08	1,131.52	877.08
2/3/10	211.86	561.81	482.11	861.78	797.94	1,137.68	782.9	872.56	1,143.89	872.56
2/4/10	211.72	560.98	488.16	852.35	795.13	1,141.84	773.23	875.41	1,161.54	875.41
2/5/10	205.06	538.04	476.93	818.74	774.54	1,107.61	736.44	858.36	1,137.66	858.36
2/8/10	203.37	523.34	468.84	798.18	764.43	1,113.77	715.34	861.87	1,141.84	861.87
2/9/10	206.01	538.46	469.68	812.13	772.17	1,127.40	738.33	858	1,141.37	858
2/10/10	205.94	539	471.1	815.14	774.49	1,130.84	743.88	851.09	1,130.77	851.09
2/11/10	209.73	550.87	491	836.99	791.88	1,140.57	764.1	862.74	1,150.20	862.74
2/12/10	208.74	552.48	491.3	830.52	793.97	1,137.24	759.56	865.17	1,142.85	865.17
2/16/10	209.73	557.27	496.63	848.77	800.39	1,138.45	755.53	862.44	1,151.86	862.44
2/17/10	213.44	567.59	496.96	857.87	812.87	1,166.01	777.32	868.15	1,163.02	868.15
2/18/10	212.55	568.49	496.06	859.29	810.24	1,162.23	771.56	864.41	1,160.61	864.41
2/19/10	208.7	555.38	486.29	843.14	791.47	1,141.81	752.77	855.99	1,148.24	855.99
2/22/10	213.28	565.08	503.34	868.81	810.89	1,164.72	774.17	863.93	1,171.60	863.93
2/23/10	213.45	569.08	505.91	875.82	811.78	1,156.47	776.5	866.32	1,178.34	866.32
2/24/10	210.92	566.09	504.59	865.99	813.65	1,138.01	770.79	855.64	1,168.96	855.64
2/25/10	207.56	553.65	493.41	855.72	807.37	1,119.88	752.58	844.35	1,162.62	844.35
2/26/10	208.36	559.26	488.28	864.65	816.62	1,119.66	752.1	849.73	1,169.15	849.73
3/2/10	211.44	571.49	492.74	867.62	820.36	1,146.03	768.83	851.25	1,169.97	851.25
3/3/10	212.36	573.04	496.45	866.83	823.8	1,154.22	778.4	850.32	1,175.39	850.32
3/4/10	211.91	572.97	498.07	866.56	823.04	1,147.27	779.29	847.11	1,170.64	847.11
3/5/10	214.05	581.59	512.33	871.41	836.62	1,157.24	781.69	850.08	1,178.98	850.08
3/8/10	217.73	587.88	526.3	896.65	845.81	1,167.66	799.12	869.42	1,189.35	869.42
3/9/10	217.82	589.95	529.09	894.09	850.41	1,157.89	799.52	877.61	1,181.10	877.61
3/10/10	217.82	590.1	529.16	888.68	858.09	1,164.95	793.83	878.22	1,184.95	878.22
3/11/10	216.76	584.39	527.85	887.04	854.63	1,164.12	794.1	874.8	1,169.49	874.8
3/12/10	217.35	582.41	534.5	900.79	861.14	1,168.93	796.51	878.01	1,158.91	878.01
3/15/10	215.49	579.82	535.87	895.74	853.61	1,157.38	786.78	871.74	1,154.64	871.74
3/16/10	215.25	577.87	533.54	889.31	854.82	1,162.30	786.63	867.15	1,162.18	867.15
3/17/10	220.28	583.88	540.28	904.42	871.26	1,198.64	805.68	876.14	1,183.30	876.14
3/18/10	219.02	589.46	533.38	897.05	873.31	1,196.85	795.47	871.74	1,175.07	871.74
3/19/10	220.48	596.14	537.37	903.3	880.86	1,206.11	794.37	876.41	1,193.13	876.41
3/22/10	218.52	590.27	539.14	887.64	874.28	1,197.92	782.79	869.23	1,191.66	869.23
3/23/10	220.09	601.18	542.64	886.24	865.89	1,217.12	788.05	870.61	1,205.48	870.61
3/24/10	220.09	593.67	537.55	886.73	863.72	1,224.91	784.39	865.2	1,206.78	865.2
3/25/10	221.07	587.38	533.82	880.7	865.97	1,242.62	789.99	875.78	1,212.90	875.78
3/26/10	222.25	591.57	541.07	883.97	877.29	1,244.61	798.88	876.32	1,211.51	876.32
3/29/10	221.6	583.5	544.6	886.44	874.95	1,243.77	792.48	865.24	1,212.72	865.24
3/30/10	222.48	584.76	545.92	888.47	877.52	1,246.37	811.1	870.33	1,210.93	870.33
3/31/10	221.58	580.11	546.77	882.62	877.16	1,247.12	805.33	863.46	1,200.60	863.46
4/1/10	225.47	580.94	552.01	884.09	885.8	1,294.73	818.8	865.8	1,222.82	865.8
4/2/10	226.69	577.53	544.27	899.66	888.37	1,305.78	821.26	852.55	1,240.67	852.55
4/5/10	227.48	568.48	530.8	903.09	880.53	1,326.60	819.87	844.73	1,252.97	844.73
4/6/10	227.51	570.35	533.59	908.99	874.84	1,317.68	824.14	853.15	1,246.51	853.15
4/7/10	227.31	569.19	534.66	920.17	897.65	1,305.49	814.13	859.51	1,250.02	859.51
4/8/10	228.27	574.75	537.03	922.51	901.9	1,324.35	810.41	863.36	1,253.08	863.36
4/9/10	226.81	573.46	532.45	910.53	901.85	1,310.65	810.86	862.3	1,244.52	862.3
4/12/10	224.59	573.92	538.52	921.01	898.59	1,274.18	823.23	861.35	1,204.19	861.35
4/13/10	224.69	571.24	536.46	910.59	895.4	1,287.65	822.11	856.58	1,223.14	856.58
4/14/10	228.08	568.06	553.77	919.38	900.85	1,307.94	850.41	862.88	1,226.56	862.88
